pre_depth;post_depth;offset;action;timestamp;operation;pid;size
1;0;169459712;C;0.075602531;OP_READ;17091;131072
0;1;169590784;D;0.075678977;OP_READ;17091;131072
1;0;169590784;C;0.075959974;OP_READ;17091;131072
0;1;169721856;D;0.076033732;OP_READ;17091;131072
1;0;169721856;C;0.076311952;OP_READ;17091;131072
0;1;169852928;D;0.076387698;OP_READ;17091;131072
1;0;169852928;C;0.076667511;OP_READ;17091;131072
0;1;169984000;D;0.076742680;OP_READ;17091;131072
1;0;169984000;C;0.077021448;OP_READ;17091;131072
0;1;170115072;D;0.077096207;OP_READ;17091;131072
1;0;170115072;C;0.077374467;OP_READ;17091;131072
0;1;170246144;D;0.077450499;OP_READ;17091;131072
1;0;170246144;C;0.077730888;OP_READ;17091;131072
0;1;170377216;D;0.077805279;OP_READ;17091;131072
1;0;170377216;C;0.078084538;OP_READ;17091;131072
0;1;170508288;D;0.078159631;OP_READ;17091;131072
1;0;170508288;C;0.078438111;OP_READ;17091;131072
0;1;170639360;D;0.078513870;OP_READ;17091;131072
1;0;170639360;C;0.078794620;OP_READ;17091;131072
0;1;170770432;D;0.078868423;OP_READ;17091;131072
1;0;170770432;C;0.079146614;OP_READ;17091;131072
0;1;170901504;D;0.079222790;OP_READ;17091;131072
1;0;170901504;C;0.079500719;OP_READ;17091;131072
0;1;171032576;D;0.079579416;OP_READ;17091;131072
1;0;171032576;C;0.079858734;OP_READ;17091;131072
0;1;171163648;D;0.079933157;OP_READ;17091;131072
1;0;171163648;C;0.080211544;OP_READ;17091;131072
0;1;171294720;D;0.080287644;OP_READ;17091;131072
1;0;171294720;C;0.080565171;OP_READ;17091;131072
0;1;171425792;D;0.080642443;OP_READ;17091;131072
1;0;171425792;C;0.080924965;OP_READ;17091;131072
0;1;171556864;D;0.080997102;OP_READ;17091;131072
1;0;171556864;C;0.081278368;OP_READ;17091;131072
0;1;171687936;D;0.081352562;OP_READ;17091;131072
1;0;171687936;C;0.081636624;OP_READ;17091;131072
0;1;171819008;D;0.081708099;OP_READ;17091;131072
1;0;171819008;C;0.081988463;OP_READ;17091;131072
0;1;171950080;D;0.082062598;OP_READ;17091;131072
1;0;171950080;C;0.082340166;OP_READ;17091;131072
0;1;172081152;D;0.082416633;OP_READ;17091;131072
1;0;172081152;C;0.082696339;OP_READ;17091;131072
0;1;172212224;D;0.082771081;OP_READ;17091;131072
1;0;172212224;C;0.083050222;OP_READ;17091;131072
0;1;172343296;D;0.083124823;OP_READ;17091;131072
1;0;172343296;C;0.083402615;OP_READ;17091;131072
0;1;172474368;D;0.083482396;OP_READ;17091;131072
1;0;172474368;C;0.083762904;OP_READ;17091;131072
0;1;172605440;D;0.083852271;OP_READ;17091;131072
1;0;172605440;C;0.084131378;OP_READ;17091;131072
0;1;172736512;D;0.084207211;OP_READ;17091;131072
1;0;172736512;C;0.084486394;OP_READ;17091;131072
0;1;172867584;D;0.084561131;OP_READ;17091;131072
